s_m,x_m,y_m,kappa
4.808903253925105759e+01,-2.221369873571061859e+01,4.824719662738846893e+01,-1.824848066007921446e-02
4.825991682303446595e+01,-2.204298897920129718e+01,4.823947539194998768e+01,-1.812143615287421794e-02
4.843075555069540883e+01,-2.187234919994598314e+01,4.823123302551145741e+01,-1.698200167703921293e-02
4.860155514526281451e+01,-2.170177394351541622e+01,4.822248183141939393e+01,-1.539647281705963135e-02
4.877232181033102165e+01,-2.153125443340230305e+01,4.821329757481906597e+01,-1.370906444418028801e-02
4.894305375775961409e+01,-2.136079235858651160e+01,4.820370179854744919e+01,-1.210334780889816761e-02
4.911377042298350659e+01,-2.119036471004169186e+01,4.819377222672138572e+01,-1.053424937177650615e-02
4.928446998063594009e+01,-2.101997344508632892e+01,4.818351767604143276e+01,-8.864031005733208693e-03
4.945516383945356864e+01,-2.084960242776373462e+01,4.817302434985202808e+01,-7.238146536637172189e-03
4.962584971623255115e+01,-2.067925350695512421e+01,4.816230456855053887e+01,-5.608541678702407517e-03
4.979653177479962523e+01,-2.050891783125258172e+01,4.815143614181745590e+01,-3.975395667371012243e-03
4.996722109766739806e+01,-2.033858309170252809e+01,4.814043971314841741e+01,-2.400516910762726629e-03
5.013792229264088718e+01,-2.016824028216591103e+01,4.812938416230058891e+01,-7.684204450617167746e-04
5.030863194215569933e+01,-1.999789130770295387e+01,4.811829311469949033e+01,9.181774842567381719e-04
5.047936118214679624e+01,-1.982752025785606875e+01,4.810723966446857247e+01,2.557574775245555210e-03
5.065011388559724281e+01,-1.965712165183898108e+01,4.809624872260403805e+01,4.108625199332666990e-03
5.082090149930620271e+01,-1.948667982756694528e+01,4.808538623968244963e+01,5.716942025306600596e-03
5.099171416095541076e+01,-1.931620333105215437e+01,4.807467505320623502e+01,7.398690318551368744e-03
5.116256994701449656e+01,-1.914566953942260596e+01,4.806419051495609551e+01,9.012207311106230564e-03
5.133346659202476303e+01,-1.897507974796212693e+01,4.805395399576082838e+01,1.063138581208428191e-02
5.150440867623698438e+01,-1.880442567661674858e+01,4.804403512041803737e+01,1.225562426335233615e-02
5.167541537768566684e+01,-1.863368716795488211e+01,4.803446153173455002e+01,1.381767212683377918e-02
5.184647065500445962e+01,-1.846287752973857366e+01,4.802529772297268806e+01,1.540729361177787735e-02
5.201760175158099742e+01,-1.829196911563475680e+01,4.801657039783795966e+01,1.706405937651461063e-02
5.218880003713542237e+01,-1.812096840084026184e+01,4.800834795802084187e+01,1.862896086391857553e-02
5.236007921051661640e+01,-1.794986175721000521e+01,4.800066214383271301e+01,2.017796827328517326e-02
5.253144617167829011e+01,-1.777864177551118630e+01,4.799356614180035763e+01,2.178328639683013365e-02
5.270290815717827115e+01,-1.760730154863794539e+01,4.798710555927078758e+01,2.338993518469783747e-02
5.287447308195184092e+01,-1.743583394964656819e+01,4.798132750521321555e+01,2.494930105737638848e-02
5.304615636992782157e+01,-1.726422474369793392e+01,4.797628450968252878e+01,2.644349203819255228e-02
5.321796011974760887e+01,-1.709247411726538246e+01,4.797201241743548650e+01,2.797492012787257051e-02
5.338990100190745380e+01,-1.692056772391368824e+01,4.796856874458252662e+01,2.930746893494384428e-02
5.356198229960041601e+01,-1.674850574920855806e+01,4.796599000918199351e+01,2.798984620513892893e-02
5.373421524145803119e+01,-1.657628099103576247e+01,4.796431104126983769e+01,2.081108863681821811e-02
5.390656315615638050e+01,-1.640393616840438185e+01,4.796327865905978882e+01,8.827728973723627734e-03
5.407894493738177744e+01,-1.623155605230549625e+01,4.796252098355144966e+01,-4.484685949086846847e-03
5.425130597713031477e+01,-1.605919739091271481e+01,4.796161551898202191e+01,-1.780983315298574621e-02
5.442355722684014552e+01,-1.588695196976223478e+01,4.796019850829357978e+01,-3.121659871580923645e-02
5.459564155964104515e+01,-1.571488379802513613e+01,4.795784014645069959e+01,-4.477299010461065903e-02
5.476748709884240185e+01,-1.554307718722732723e+01,4.795418257491007807e+01,-5.843981740306713329e-02
5.493905234495763068e+01,-1.537159683971226265e+01,4.794878590087037651e+01,-7.221856085652879342e-02
5.511029366107715077e+01,-1.520051890848264797e+01,4.794130727850112805e+01,-8.625984010472607932e-02
5.528118215867587537e+01,-1.502992369047575316e+01,4.793129977108271333e+01,-1.005838874696950019e-01
5.545170733448604494e+01,-1.485988554834324660e+01,4.791842088117660836e+01,-1.149802009590480401e-01
5.562189346918289345e+01,-1.469047296198006336e+01,4.790221298110314052e+01,-1.295007453276600662e-01
5.579176699327970113e+01,-1.452176414684383055e+01,4.788235473635700146e+01,-1.441384862669153055e-01
5.596139675783378209e+01,-1.435383889653063783e+01,4.785836792060489131e+01,-1.585922723449491589e-01
5.613087289294346505e+01,-1.418676342459546014e+01,4.782994351121168819e+01,-1.727726274487936531e-01
5.630032599182439412e+01,-1.402062282097748636e+01,4.779660205728711730e+01,-1.866445983783062146e-01
5.646992140924688641e+01,-1.385546990652166066e+01,4.775803885646747915e+01,-1.999364295218543919e-01
5.663985072398541121e+01,-1.369141203524209693e+01,4.771375582496869328e+01,-2.181089084889180074e-01
5.681035675658390005e+01,-1.352849270996401287e+01,4.766346068998118568e+01,-2.594632619222992376e-01
5.698128552365262323e+01,-1.336746643086753039e+01,4.760612674844586678e+01,-3.344308292190167342e-01
5.715185972818658655e+01,-1.321026128349523887e+01,4.753992930973370079e+01,-4.302136220995719795e-01
5.732168204978189863e+01,-1.305901238297989941e+01,4.746270631442192212e+01,-5.326240280374432423e-01
5.749095098260279002e+01,-1.291576181192712447e+01,4.737253289532639400e+01,-6.271971938965132942e-01
5.766064548939260703e+01,-1.278268233055934289e+01,4.726724245286592208e+01,-6.708148948864025574e-01
5.783230182573971234e+01,-1.266154774724557441e+01,4.714561880987859155e+01,-6.431705877354861878e-01
5.800636000704282935e+01,-1.255332300419908087e+01,4.700929692802879600e+01,-5.881272750708699260e-01
5.818246467982601899e+01,-1.245848447821162885e+01,4.686091057500196655e+01,-5.436615251849811203e-01
5.835987892682248201e+01,-1.237776615456174412e+01,4.670292207141871899e+01,-5.161054366183210895e-01
5.853762347041137559e+01,-1.231162452470790747e+01,4.653794204967092440e+01,-5.056454900826163890e-01
5.871456236392149464e+01,-1.226080360243026313e+01,4.636845869976470169e+01,-5.127364375251278750e-01
5.888951019363850037e+01,-1.222575111843159412e+01,4.619705838912258855e+01,-5.366445739948974003e-01
5.906131690968884840e+01,-1.220723204347105018e+01,4.602625267627137617e+01,-5.631490417342331911e-01
5.922937190187965228e+01,-1.220536408241720494e+01,4.585820806576050046e+01,-5.626548858701982958e-01
5.939495559610833908e+01,-1.221922348367807842e+01,4.569320540883913395e+01,-5.271534206021157853e-01
5.955957734676582760e+01,-1.224709070754709650e+01,4.553095948863350628e+01,-4.735401226071364045e-01
5.972436444679986778e+01,-1.228763813744579991e+01,4.537123881287035232e+01,-4.119175180194397656e-01
5.989009269653521272e+01,-1.233914151059552644e+01,4.521371657534643873e+01,-3.478733509608498142e-01
6.005719527118777989e+01,-1.240026484600996604e+01,4.505819420292583999e+01,-2.851241321906133885e-01
6.022583522256220334e+01,-1.246928658918911381e+01,4.490432597304040030e+01,-2.253387241380265804e-01
6.039594764066505661e+01,-1.254488571451413037e+01,4.475193500531956659e+01,-1.690034900825740372e-01
6.056728818870649889e+01,-1.262531996933875966e+01,4.460064748417539704e+01,-1.161395654124250248e-01
6.073948503243850894e+01,-1.270927684268634117e+01,4.445030455481400367e+01,-7.080636085576272332e-02
6.091207024766728040e+01,-1.279502259996331226e+01,4.430052698097679809e+01,-4.342754995134050916e-02
6.108473671534111560e+01,-1.288186038906844644e+01,4.415128587590754705e+01,-3.566462238920511257e-02
6.125744352215304644e+01,-1.296950933479731205e+01,4.400247289451213106e+01,-3.615164256974949530e-02
6.143017442376653037e+01,-1.305820925008680788e+01,4.385425585972920715e+01,-3.722501886328880016e-02
6.160292300741460281e+01,-1.314775932272753245e+01,4.370653024366193051e+01,-3.827490901847403065e-02
6.177566699097762637e+01,-1.323839203761296801e+01,4.355947176940859578e+01,-3.937601927457309858e-02
6.194840490295267443e+01,-1.332990837053222855e+01,4.341296870786204920e+01,-4.043338619817992557e-02
6.212111569381722376e+01,-1.342254481895636253e+01,4.326720346610523649e+01,-4.149019864987349426e-02
6.229379550539123755e+01,-1.351609072581128324e+01,4.312205705507166442e+01,-4.260699488659058787e-02
6.246642840867691149e+01,-1.361079272300778698e+01,4.297771838726627891e+01,-4.378033839068858069e-02
6.263900513092519162e+01,-1.370643314255402423e+01,4.283406729882285902e+01,-4.496419437762419480e-02
6.281152497007251156e+01,-1.380327344085019448e+01,4.269129106997041134e+01,-4.603591598547829983e-02
6.298397328436026754e+01,-1.390108492924253980e+01,4.254926524894070639e+01,-4.716480962811445826e-02
6.315634008472342487e+01,-1.400011782007346106e+01,4.240818796373467592e+01,-4.841483031128604453e-02
6.332862319524068084e+01,-1.410015867658933253e+01,4.226792643231186730e+01,-4.967431863064048631e-02
6.350082131277342512e+01,-1.420146321965755121e+01,4.212867995574761437e+01,-5.080684853406963047e-02
6.367292421684874881e+01,-1.430381084861081931e+01,4.199031676541577696e+01,-5.195833842408163067e-02
6.384492679411022209e+01,-1.440744204159171815e+01,4.185303798910295825e+01,-5.327197584223260229e-02
6.401682911069910631e+01,-1.451215353436087341e+01,4.171670783935361015e+01,-5.451412327627183640e-02
6.418863211487335718e+01,-1.461819037992711934e+01,4.158153217724812833e+01,-5.569283850210157011e-02
6.436033209080751760e+01,-1.472533634288274662e+01,4.144736577177305037e+01,-5.702872353535042016e-02
6.453192352850530256e+01,-1.483383383995038685e+01,4.131443001803745574e+01,-5.828205592033208760e-02
6.470341922303623505e+01,-1.494348632679849587e+01,4.118256984447972968e+01,-5.950359734513357979e-02
6.487481215112019584e+01,-1.505451535050521805e+01,4.105200150340148468e+01,-6.086808528920066574e-02
6.504611381425706895e+01,-1.516673722237587363e+01,4.092257773716319491e+01,-6.209271456243079662e-02
6.521731653105796056e+01,-1.528036888888108358e+01,4.079452222339179457e+01,-6.330600296826691120e-02
6.538843553317609292e+01,-1.539521736412921804e+01,4.066766978699784119e+01,-6.473873504857886874e-02
6.555947413973929372e+01,-1.551151417484148531e+01,4.054225345331983021e+01,-6.602103758185325078e-02
6.573044745679140988e+01,-1.562907516245073936e+01,4.041811123916146897e+01,-6.722932547636029099e-02
6.590134939233587374e+01,-1.574810064027175827e+01,4.029547190125424549e+01,-6.852499304252433754e-02
6.607220727968538654e+01,-1.586842954526280103e+01,4.017417321085243032e+01,-6.978913074865651656e-02
6.624301984974411539e+01,-1.599025551065581219e+01,4.005444281268167828e+01,-7.073259567571921203e-02
6.641380717790030985e+01,-1.611341687185573335e+01,3.993612294720627887e+01,-7.098107489161890882e-02
6.658457179632344491e+01,-1.623807667631635709e+01,3.981941610054749958e+01,-7.071625413165215368e-02
6.675532594660452901e+01,-1.636404323089294977e+01,3.970413641037477959e+01,-7.041115398501489320e-02
6.692606874242764547e+01,-1.649146042256274569e+01,3.959047919946198135e+01,-7.009569429200333823e-02
6.709681479435056417e+01,-1.662015226352401598e+01,3.947826233657023920e+01,-6.970876380664879635e-02
6.726755181594586475e+01,-1.675024075455691985e+01,3.936768152881401761e+01,-6.938240874544478187e-02
6.743829841144859927e+01,-1.688156105333471046e+01,3.925855142753719917e+01,-6.907539861362001210e-02
6.760905761265183855e+01,-1.701424425316164246e+01,3.915106248262073052e+01,-6.869915133845401478e-02
6.777982658083935519e+01,-1.714811438085555650e+01,3.904503970484611841e+01,-6.834321939343257490e-02
6.795061545969009842e+01,-1.728329822798716719e+01,3.894066457076817045e+01,-6.803629720986170692e-02
6.812142283082842198e+01,-1.741963279321003810e+01,3.883776634745661482e+01,-6.772520233037353232e-02
6.829224620066950990e+01,-1.755722758012627693e+01,3.873653246825927710e+01,-6.737939952123574161e-02
6.846309537143768864e+01,-1.769593550905518242e+01,3.863678503919751961e+01,-6.712596660220314371e-02
6.863397316230135914e+01,-1.783586193856019619e+01,3.853870439005392967e+01,-6.684049963063574962e-02
6.880487676882910364e+01,-1.797686488999915966e+01,3.844213208341432875e+01,-6.652668617758603076e-02
6.897580688620458034e+01,-1.811903118986660743e+01,3.834723293585232540e+01,-6.619421006593573242e-02
6.914677373897319512e+01,-1.826224430873612192e+01,3.825385377688592570e+01,-6.587527825417627270e-02
6.931776560400322751e+01,-1.840656616062576134e+01,3.816215088176482340e+01,-6.568426234393118235e-02
6.948879431932454054e+01,-1.855189696227850149e+01,3.807198559157269102e+01,-6.545828855014811098e-02
6.965985365947928187e+01,-1.869829653795474655e+01,3.798350699474843850e+01,-6.509628998674626965e-02
6.983094493727492136e+01,-1.884566087662080847e+01,3.789658187164091885e+01,-6.478873208757864044e-02
7.000206311373102608e+01,-1.899403824107766781e+01,3.781134345289386545e+01,-6.465854412476594593e-02
7.017322123660073885e+01,-1.914335050203684574e+01,3.772767176263042188e+01,-6.444149456037753798e-02
7.034440864577253194e+01,-1.929363652793053063e+01,3.764570079533080360e+01,-6.414410778659408729e-02
7.051562289571077713e+01,-1.944480427093738939e+01,3.756531029305516256e+01,-6.395762980014398080e-02
7.068687337587533648e+01,-1.959690593129137071e+01,3.748662222614437667e+01,-6.375353575022146835e-02
7.085814910587438931e+01,-1.974985263462329144e+01,3.740953343560641287e+01,-6.355715173658643691e-02
7.102945145461889354e+01,-1.990367827447977334e+01,3.733415328431890146e+01,-6.335008758069510248e-02
7.120078318227974989e+01,-2.005831730451652817e+01,3.726038790427823244e+01,-6.313153234413969306e-02
7.137213429178810031e+01,-2.021378253598022567e+01,3.718833400406676759e+01,-6.302060197694431265e-02
7.154351192455668240e+01,-2.037002230276396020e+01,3.711791079561437812e+01,-6.290314902433935540e-02
7.171491090427929294e+01,-2.052704952909295244e+01,3.704920809958738914e+01,-6.268697230045595925e-02
7.188632654780029441e+01,-2.068480558998869512e+01,3.698215328548445768e+01,-6.255523680191912850e-02
7.205776144095153768e+01,-2.084330210067330214e+01,3.691681739419503572e+01,-6.248315775383413845e-02
7.222921432134288011e+01,-2.100249561411202137e+01,3.685315016971080126e+01,-6.229310311054555432e-02
7.240067591585861351e+01,-2.116237792951743302e+01,3.679120887803487250e+01,-6.217243151950167107e-02
7.257214591253719504e+01,-2.132290964053903437e+01,3.673094670484611157e+01,-6.219914791700727197e-02
7.274362560902865482e+01,-2.148409220059704694e+01,3.667241920155110080e+01,-6.206855967211982739e-02
7.291511453752836758e+01,-2.164589215555173851e+01,3.661559291208362765e+01,-6.187731174410229101e-02
7.308659750031098667e+01,-2.180828330558904327e+01,3.656049735042692816e+01,-6.188159007935454398e-02
7.325808480647272347e+01,-2.197125139603241450e+01,3.650711853747789348e+01,-6.188025719822844856e-02
7.342957344560282706e+01,-2.213478045269653194e+01,3.645547939556752937e+01,-6.182846952353358155e-02
7.360104684782898232e+01,-2.229883159540047544e+01,3.640557598637995085e+01,-6.178706443979899154e-02
7.377251749089724342e+01,-2.246340041565219536e+01,3.635741703253747659e+01,-6.173933931372166395e-02
7.394397541097366400e+01,-2.262845754153939382e+01,3.631100621967248543e+01,-6.174075074039900302e-02
7.411542433649792372e+01,-2.279398697440243993e+01,3.626634369713443107e+01,-6.176700436126294352e-02
7.428684750936297121e+01,-2.295995704569902429e+01,3.622345034533104524e+01,-6.173937882208036659e-02
7.445825041607606920e+01,-2.312634979026105952e+01,3.618231142231628894e+01,-6.178069554058287366e-02
7.462963681118360171e+01,-2.329315485476271874e+01,3.614294942434168689e+01,-6.185911902493400338e-02
7.480098910546981017e+01,-2.346033242726984724e+01,3.610535596736080777e+01,-6.188672745760220861e-02
7.497232039206326704e+01,-2.362788112017338804e+01,3.606955310054701869e+01,-6.193121298770006694e-02
7.514361933647346348e+01,-2.379576571500357218e+01,3.603552236187220359e+01,-6.196634383393675310e-02
7.531487751621553173e+01,-2.396396528956747218e+01,3.600330020730291380e+01,-6.203175724772639482e-02
7.548609965153440271e+01,-2.413245833955859254e+01,3.597285169785099868e+01,-6.219982161444086166e-02
7.565728233492495747e+01,-2.430123095961967650e+01,3.594422803962028468e+01,-6.234038891260026277e-02
